id,title,all_artists,popularity,release_date,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,Lyrics
3K00Ib1shkOEiAXU5pec6e,Back To You,"['Lost Frequencies', 'Elley Duhe', 'X Ambassadors']",65,12/09/2022,0.67,0.54,0,-7.643,1,0.202,0,0.13,0.401,115.964,157252,4,"I heard a million tales before I came to you
One after the other said time's the only cure
When love is forever gone, it disappeared like stars at dawn
And every road that I've been on
It leads me back to you
It leads me back to you
I walked a million miles before I came to you
Heaven wide above my head, sand beneath my shoes
Life is the saddest song, but it was nothing until you came along
'Cause every road that I've been on
Leads me back to you
Leads me back to you
It leads me back to you
I sold a million lines before I came to you
Guess none of us could read the lie behind the golden truth
Trust can't be counted on, it's crooked as the Amazon
'Cause every road that I've been on
Leads me back to you
It leads me back to you
I've been looking for trouble, trouble
I've been looking for trouble, trouble
I've been looking for trouble, trouble
I'm looking for you
I walked a million miles before I came to you
Heaven wide above my head, sand beneath my shoes
Life is the saddest song, but it was nothing until you came along
'Cause every road that I've been on
Leads me back to you
Leads me back to you
Leads me back to you
Every road that I've been on
Leads me back to you"
4Wu62DoQg1ECGlDKDfo30R,Hero,"['Martin Garrix', 'JVKE']",57,12/08/2022,0.534,0.696,9,-5.211,0,0.316,0,0.248,0.251,168.149,160714,4,"Ooh
Can't you see you're not ready?
My arms are getting heavy from the weight of the world
It's up to me and I'm getting sweaty
Is it too much to hold?
A thousand voices whisper noise
They plan my fall from grace
Whoa-oh, I know
Say you want a hero, you don't
Say you want a savior, pull you off the ground
Then you wanna blame me when you're falling down
Whoa-oh, I know
Don't wanna be your hero, oh no
When's it gonna sink in that we're sinkin' and fallin' apart?
'Cause love don't last in the dark
Can't you see you got old?
You waited too long and you let time go
Place your bets when it all comes down
Fold your cards and you blame the house
A thousand voices whisper noise
They plan my fall from grace
Whoa-oh, I know
Say you want a hero, you don't
Say you want a savior, pull you off the ground
Then you wanna blame me when you're falling down
Whoa-oh, I know
Don't wanna be your hero, oh no
When's it gonna sink in that we're sinkin' and fallin' apart?
'Cause love don't last in the dark
Whoa-oh, whoa-oh
Love don't last in the dark
Whoa-oh, whoa-oh
Can't you see you got old?
You waited too long and you let time go
Place your bets when it all comes down
Fold your cards and you blame the house
Whoa-oh, I know
Say you want a hero, you don't
Say you want a savior, pull you off the ground
Then you wanna blame me when you're falling down
Whoa-oh, I know
Don't wanna be your hero, oh no
When's it gonna sink in that we're sinkin' and fallin' apart?
'Cause love don't last in the dark"
2WcEQUVZAV7RxNBrHmcFKn,Zilver,['Pommelien Thijs'],32,12/01/2022,0.646,0.727,7,-6.717,0,0.0257,2.41E-06,0.131,0.468,136.016,174027,4,
1xzi1Jcr7mEi9K2RfzLOqS,CUFF IT,['Beyonce'],73,7/29/2022,0.78,0.689,7,-5.668,1,0.0368,9.69E-06,0.0698,0.642,115.042,225389,4,"I feel like fallin' in love (fallin' love)
I'm in the mood to fuck somethin' up (tonight, I'm fuckin' somethin' up, baby)
I need some drink in my cup (I need a drink)
Hey (pour me a drink)
I'm in the mood to fuck somethin' up (I'm in the mood to fuck somethin' up)
I wanna go missin'
I need a prescription
I wanna go higher, can I sit on top of you? (Ooh-la-la-la, la-la-la)
I wanna go where nobody's been (wanna go where nobody's been)
Have you ever had fun like this? (Have you ever had fun? Yeah)
We gon' fuck up the night, black lights
Spaceships fly (spaceships fly)
Yeah, unapologetic when we fuck up the night
Fuck up the night
We gettin' fucked up tonight
We gon' fuck up the night
Bet you you'll see far
Bet you you'll see stars
Bet you you'll elevate
Bet you you'll meet God
'Cause I feel like fallin' in love
I'm in the mood to fuck somethin' up
'Cause we gon' fuck up the night
What's in these four walls?
You sexy, my love (turn it up)
Don't miss this roll-call
Is you here or what? (Roll it up)
Yeah, show up, show up (show up, show up)
Po' up, po' up (po' up, po' up)
Uh, you Mr. Nasty, I'll clean it up
Go where nobody's been (wanna go where nobody's been)
Have you ever had fun like this? (Have you ever had fun? Yeah)
I wanna go missin'
I need a prescription
I wanna go higher, can I sit on top of you?
We gon' fuck up the night (funk it up, funk it up)
Black lights
Spaceships fly (spaceships fly)
Yeah, unapologetic when we fuck up the night (funk it up, funk it up)
Fuck up tonight
We gettin' fucked up tonight
We gon' fuck up the night
Bet you you'll see far
Bet you you'll see stars
Bet you you'll elevate
Bet you you'll meet God
'Cause I feel like fallin' in love
I'm in the mood to fuck somethin' up
We gon' fuck up the night
Hypersonic, sex erotic
On my body, boy, you got it
Hit them 'draulics, while I ride it
Got me actin' hella thotty
So excited, so exotic
I'm a seasoned professional
Squeeze it, don't let it go
Tease it, no self control
I got time today (I got time today, I got time)
Oh, I (I got time today, I got time)
I can't wait 'to come out and play
Ooh, yeah you
Come and cuff it, cuff it, cuff it, cuff it, baby
While I buss it, buss it, buss it, for you baby, ayy
Oh, baby
Anywhere, any time
I don't mind, I don't mind
Yeah (I don't mind)
For you (all for you)
I'm backin' the truck up, huh (back that truck up)
For you (all for you, for you)
A bitch'll get fucked up, huh (I fucked her up)
For you (all for you)
I'm puttin' my cup up, huh (put my cup up, yeah)
For you (all for you, you)
'Cause we gon' fuck up the night
Take flight (woo), blindin' lights (yeah)
Fuck it up, fuck it up, fuck it up
(Unapologetic when we fuck up the night)
Bet you you'll see stars (night)
Bet you you'll go far (night)
Bet you you'll levitate (night)
Bet you you'll meet God (party people, roll up)
Ooh (yeah)
We gon' fuck up the night (huh, yeah)
Spaceships fly
Fuck it up, fuck it up"
66FnI8wobywcs8F7yVtiNf,Land of the Living - Radio Mix,['Milk Inc.'],36,2000,0.787,0.8,9,-6.03,0,0.185,0.000188,0.138,0.495,139.909,200547,4,"I'm running round in circles
Meeting people I see everyday
There's no-one left to talk to
Cause I allready know each word they'll say...

In the land of the living
There's a key
In the land of the living
To open me
In the land of the living
I will search no more
Cause it's you that I've been looking for
In the land of the living...

I'm running round in circles
Meeting people I see everyday
There's no-one left to talk to
Cause I allready know each word they'll say...

If only I could find the things I miss
There must be someplace where there's more to life than this...

In the land of the living
There's a key
In the land of the living
To open me
In the land of the living
I will search no more
Cause it's you that I've been looking for
In the land of the living...

I'm running round in circles
Going places I go everyday
Don't wanna be here anymore
I've got no reasons left to stay

If only I could find the things I miss
There must be someplace where there's more to life than this...

I will search no more...
I will search no more...
Cause it's you that I've been looking for

In the land of the living
There's a key
In the land of the living
To open me
In the land of the living
I will search no more
Cause it's you that I've been looking for

In the land of the living
There's a key
In the land of the living
To open me
In the land of the living
I will search no more
Cause it's you that I've been looking for
In the land of the living!"
13Uvqll8OQDjw3wDweIK9y,The Day That Never Comes,['Metallica'],59,01/01/2008,0.334,0.982,4,-2.293,0,9.11E-05,0.149,0.106,0.501,126.883,476267,4,"Born to push you around
Better just stay down
You pull away
He hits the flesh
You hit the ground
Mouth so full of lies
Tend to block your eyes
Just keep them closed
Keep praying
Just keep awaiting
Waiting for the one
The day that never comes
When they stand up and feel the warmth
But the sunshine never comes, no
No, the sunshine never comes
Push you cross that line
Just stay down this time
Hide in yourself
Crawl in yourself
You'll have your time
God, I'll make them pay
Take it back one day
I'll end this day
I'll splatter color on this grave
Waiting for the one
The day that never comes
When they stand up and feel the warmth
But the sunshine never comes
Love is a four letter word
And never spoken here
Love is a four letter word
Here in this prison
I suffer this no longer
I'll put an end to
This I swear
This I swear
The sun will shine
This I swear
This I swear
This I swear"
77gY3WsOnEsq9JOWgBmdLj,Whiskey In The Jar,['Metallica'],0,11/24/1998,0.511,0.972,10,-3.751,1,5.36E-06,0.00101,0.19,0.532,132.97,304893,4,"As I was ridin' over the far famed Kerry Mountains
I met with Captain Farrell and his money he was countin'
I first produced my pistol and then I drew my sabre
Said ""Stand and deliver for I am a bold deceiver""
Musha ringum durm'da
Whack fol the daddy-o
Whack fol the daddy-o
There's whiskey in the jar
I counted out his money and it made a pretty penny
I put it in my pocket and I took it home to Jenny
She said and she swore that she never would betray me
The devil take the women for they never can be easy
Musha ringum durm'da
Whack fol the daddy-o
Whack fol the daddy-o
There's whiskey in the jar
I went up to my chamber all for to take a slumber
I dreamt of gold and jewels, boys, and sure it was no wonder
But Jenny took my charges and she filled them up with water
Then sent for Captain Farrell to be ready for the slaughter
Musha ringum durm'da
Whack fol the daddy-o
Whack fol the daddy-o
There's whiskey in the jar
Next day just as I was leavin', was early in the mornin'
The captain and his soldiers came at me without warnin'
I then produced my pistol, she stole away my sabre
I couldn't shoot the water so a prisoner I was taken
Musha ringum durm'da
Whack fol the daddy-o
Whack fol the daddy-o
There's whiskey in the jar
I'd like to find my brother, he's the one that's in the army
I don't know where he's stationed, is it Cork or in Killarney?
Together we'll go ridin' o'er the mountains of Kilkenny
Oh, I know he'll treat me better than my darlin' sportin' Jenny
Musha ringum durm'da
Whack fol the daddy-o
Whack fol the daddy-o
There's whiskey in the jar
Musha ringum durm'da
Whack fol the daddy-o
Whack fol the daddy-o
There's whiskey in the jar
There's some delight in fishin' and some delight in bowlin'
And some take delight in their carriages a-rollin'
But I take delight in the juice of the barley
And courtin' pretty girls in the mornin' bright and early
Musha ringum durm'da
Whack fol the daddy-o
Whack fol the daddy-o
There's whiskey in the jar
Musha ringum durm'da
Whack fol the daddy-o
Whack fol the daddy-o
There's whiskey in the jar"
1FPSkRkDlthbAceSIIWc4C,Welcome Home (Sanitarium) - Remastered,['Metallica'],54,03/03/1986,0.306,0.766,0,-9.693,1,0.000324,0.101,0.102,0.42,96.668,387147,4,"Welcome to where time stands still
No one leaves and no one will
Moon is full, never seems to change
Just labelled mentally deranged
Dream the same thing every night
I see our freedom in my sight
No locked doors, no windows barred
No things to make my brain seem scarred
Sleep my friend, and you will see
The dream is my reality
They keep me locked up in this cage
Can't they see it's why my brain says rage?
Sanitarium
Leave me be
Sanitarium
Just leave me alone
Build my fear of what's out there
Cannot breathe the open air
Whisper things into my brain
Assuring me that I'm insane
They think our heads are in their hands
But violent use brings violent plans
Keep him tied, it makes him well
He's getting better, can't you tell?
No more can they keep us in
Listen, damn it, we will win
They see it right, they see it well
But they think this saves us from our hell
Sanitarium
Leave me be
Sanitarium
Just leave me alone
Sanitarium
(Just leave me alone)
Fear of living on
Natives getting restless now
Mutiny in the air
Got some death to do
Mirror stares back hard
Kill, it's such a friendly word
Seems the only way
For reaching out again"
22GbAGb80ZZNgm2yrBMnpR,Wherever I May Roam,['Metallica'],61,08/12/1991,0.55,0.824,9,-7.848,0,0.000362,0.00115,0.0865,0.332,131.387,403867,4,"And the road becomes my bride
I have stripped of all but pride
So in her I do confide
And she keeps me satisfied
Gives me all I need
And with dust in throat I crave
Only knowledge will I save
To this game you stay a slave
Rover, wanderer
Nomad, vagabond
Call me what you will
But I'll take my time anywhere
Free to speak my mind anywhere
Never find anywhere
Anywhere I may roam
Where I lay my head is home
And the earth becomes my throne
I adapt to the unknown
Under wandering stars I've grown
By myself but not alone
I ask no one
And my ties are severed clean
The less I have the more I gain
Off the beaten path I reign
Rover wanderer
Nomad vagabond
Call me what you will
But I'll take my time anywhere
I'm free to speak my mind anywhere
Nevermind anywhere
Anywhere I may roam
Where I lay my head is home
But I'll take my time anywhere
Free to speak my mind
Nevemind anywhere
Anywhere I may roam
Where I lay my head is home (fuck yeah)
But I'll take my time anywhere
Free to speak my mind anywhere
Nevemind anywhere
Anywhere I may roam
Where I lay my head is home
Carved upon my stone
My body lie, but still I roam yeah yeah
Wherever I may roam
Wherever I may roam
Wherever I may roam
Wherever I may wander
(Wander, wander)
Wherever I may roam (yeah yeah yeah)"
34dx8DACTJsc3rsJdaEIQw,Papaoutai,['Stromae'],68,01/01/2013,0.732,0.809,10,-7.264,0,0.0266,0,0.0642,0.253,116.015,232147,4,
2cJDsHTLgDQvf5G73RCNX5,With Arms Wide Open,['Creed'],45,6/19/2020,0.415,0.533,0,-8.445,1,0.0037,0.000732,0.176,0.126,138.929,278440,4,"Well, I just heard the news today
It seems my life is going to change
I closed my eyes, begin to pray
Then tears of joy stream down my face
With arms wide open under the sunlight
Welcome to this place, I'll show you everything
With arms wide open
With arms wide open
Well, I don't know if I'm ready
To be the man I have to be
I'll take a breath, I'll take her by my side
We stand in awe, we've created life
With arms wide open under the sunlight
Welcome to this place, I'll show you everything
With arms wide open, now everything has changed
I'll show you love, I'll show you everything
With arms wide open
With arms wide open
I'll show you everything, oh yeah
With arms wide open
Wide open
If I had just one wish, only one demand
I hope he's not like me, I hope he understands
That he can take this life and hold it by the hand
And he can greet the world with arms wide open
With arms wide open under the sunlight
Welcome to this place, I'll show you everything
With arms wide open, now everything has changed
I'll show you love, I'll show you everything
With arms wide open
With arms wide open
I'll show you everything, oh yeah
With arms wide open
Wide open"
0cOBMETjhxublnnwhbnzJO,Reality (feat. Janieck Devy) - Radio Edit,"['Lost Frequencies', 'Janieck Devy']",61,10/21/2016,0.714,0.697,1,-7.887,0,0.0197,2.00E-06,0.0697,0.602,122.145,159480,4,"Decisions as I go, to anywhere I flow.
Sometimes I believe, at times I'm rational.
I can fly high, I can go low.
Today I got a million,
Tomorrow, I don't know.
Decisions as I go, to anywhere I flow.
Sometimes I believe, at times I'm rational.
I can fly high, I can go low.
Today I got a million, Tomorrow, I don't know.
Stop claiming what you own and think about the show.
We're all playing the same game, waiting on our loan.
We're unknown and known, special and a clone.
Hate will make you cautious, love will make you glow.
Make me feel the warmth
make me feel the cold
It's written in our story
it's written on the walls
This is our call, we rise and we fall
Dancin' in the moonlight,
don't we have it all?
Decisions as I go, to anywhere I flow.
Sometimes I believe, at times I'm rational.
I can fly high, I can go low.
Today I got a million,
Tomorrow, I don't know.
Make me feel the warmth,
make me feel the cold.
It's written in our story,
it's written on the walls
This is our call, we rise and we fall.
Dancin' in the moonlight
don't we have it all?"
4fWyBvLIPO68D2Ff87t1em,Stiekem,"['Maan', 'Goldband']",58,11/04/2022,0.748,0.579,1,-8.046,0,0.0156,1.37E-05,0.192,0.625,127.974,203438,4,
5UqCQaDshqbIk3pkhy4Pjg,Levels - Radio Edit,['Avicii'],75,10/28/2011,0.584,0.889,1,-5.941,0,0.0462,0.828,0.309,0.464,126.04,199907,4,"Oh, sometimes I get a good feeling, yeah
Get a feeling that I never, never, never, never had before, no no
I get a good feeling, yeah
Oh, sometimes I get a good feeling, yeah
Get a feeling that I never, never, never, never had before, no no
I get a good feeling, yeah"
7sn9yeYbto2CZVunHV0mAr,Gyal You a Party Animal - Sped Up,['Charly Black'],51,12/16/2022,0.808,0.905,2,-4.299,0,0.0197,0,0.293,0.947,134.861,160660,4,
5YaLFRpqpUzgLLDcukNn0H,Lithium,['Evanescence'],59,01/01/2006,0.483,0.631,10,-3.826,0,0.214,0,0.0974,0.212,117.988,224107,4,"Lithium, don't wanna lock me up inside
Lithium, don't wanna forget how it feels without
Lithium, I wanna stay in love with my sorrow
Oh, but God I wanna let it go
Come to bed, don't make me sleep alone
Couldn't hide the emptiness, you let it show
Never wanted it to be so cold
Just didn't drink enough to say you love me
I can't hold on to me
Wonder what's wrong with me?
Lithium, don't wanna lock me up inside
Lithium, don't wanna forget how it feels without
Lithium, I wanna stay in love with my sorrow, oh
Don't wanna let it lay me down this time
Drown my will to fly
Here in the darkness I know myself
Can't break free until I let it go, let me go
Darling, I forgive you after all
Anything is better than to be alone
And in the end I guess I had to fall
Always find my place among the ashes
I can't hold on to me
Wonder what's wrong with me?
Lithium, don't wanna lock me up inside
Lithium, don't wanna forget how it feels without
Lithium, in love with you
Oh, I'm gonna let it go"
6PkOmPMlH5nPFeoCPU0lo2,Nemo,['Nightwish'],0,01/01/2005,0.498,0.745,3,-6.537,1,0.000167,0.000136,0.0681,0.346,125.014,273627,4,"This is me, for forever
One of the lost ones
The one without a name
Without an honest heart as compass
This is me, for forever
One without a name
These lines the last endeavor
To find the missing lifeline
Oh, how I wish
For soothing rain
All I wish is to dream again
My loving heart
Lost in the dark
For hope I'd give my everything
My flower, withered between
The pages two and three
The once and forever bloom gone with my sins
Walk the dark path
Sleep with angels
Call the past for help
Touch me with your love
And reveal to me my true name
Oh, how I wish
For soothing rain
All I wish is to dream again
My loving heart
Lost in the dark
For hope I'd give my everything
Oh, how I wish
For soothing rain
Oh, how I wish to dream again
Once and for all
And all for once
Nemo my name forevermore
Nemo sailing home
Nemo letting go
Oh, how I wish
For soothing rain
All I wish is to dream again
My loving heart
Lost in the dark
For hope I'd give my everything
Oh, how I wish
For soothing rain
Oh, how I wish to dream again
Once and for all
And all for once
Nemo, my name forevermore
Name for evermore"
3UygY7qW2cvG9Llkay6i1i,Going Under,['Evanescence'],70,03/04/2003,0.37,0.858,11,-4.885,0,0.00815,2.12E-05,0.229,0.464,175.077,214947,4,"Now I will tell you what I've done for you
50 thousand tears I've cried
Screaming, deceiving, and bleeding for you
And you still won't hear me (going under)
Don't want your hand this time, I'll save myself
Maybe I'll wake up for once (wake up for once)
Not tormented, daily defeated by you
Just when I thought I'd reached the bottom
I'm dying again
I'm going under (going under)
Drowning in you (drowning in you)
I'm falling forever (falling forever)
I've got to break through
I'm going under
Blurring and stirring the truth and the lies
(So I don't know what's real)
So I don't know what's real and what's not
(Don't know what's real and what's not)
Always confusing the thoughts in my head (ooh)
So I can't trust myself anymore
I'm dying again
I'm going under (going under)
Drowning in you (drowning in you)
I'm falling forever (falling forever)
I've got to break through
I'm...
So go on and scream
Scream at me, I'm so far away (so far away)
I won't be broken again (again)
I've got to breathe, I can't keep going under
I'm dying again
I'm going under (going under)
Drowning in you (drowning in you)
I'm falling forever (falling forever)
I've got to break through
I'm going under (going under)
Going under (drowning in you)
I'm going under"
3EFlpUDoU6nt1fmYkMBNKy,Run,['Milk Inc.'],24,09/01/2006,0.562,0.827,1,-6.27,1,0.00139,0.00926,0.108,0.428,139,232173,4,"When I was a young boy living in the city
All I did was run, run, run, run, run
Staring at the lights, they look so pretty
Momma said, ""Son, son, son, son, son""
""You're gonna grow up, you're gonna get old
All that glitter don't turn to gold
But until then, just have your fun
Boy, run, run, run, run, run""
Yeah, run, run, run
Run, run, run
When I was a young kid living in the city
All I did was pay, pay, pay, pay, pay
And every single dime that good Lord gave me
I could make it last three, four, five days
Living it up but living down low
Chasing that luck before I get old
And looking back, oh, we had some fun
Boy, run, run, run, run, run
They tell you that the sky might fall
They'll say that you might lose it all
So, I run until I hit that wall
Yeah, I learned my lesson, count my blessings
Look to the rising sun and run, run, run
Yeah, one day well, the sky might fall
Yeah, one day I could lose it all
So, I run until I hit that wall
If I learned one lesson, count your blessings
Look to the rising sun and run, run, run
Run, run, run
Didn't get everything that I wanted
But I got what I need, yeah, yeah
I see that light in the morning
Shining down on me
So, take me up high, take me down low
Where it all ends nobody knows
But until then let's have some fun
Yeah, run, run, run, run, run
They tell you that the sky might fall
They'll say that you might lose it all
So, I run until I hit that wall
Yeah, I learned my lesson, count my blessings
Look to the rising sun and run, run, run
Yeah, one day well the sky might fall
Yeah, one day I could lose it all
So, I run until I hit that wall
If I learned one lesson, count your blessings
Look to the rising sun and run, run, run
Run, run, run
Yeah, run, run, run
Yeah, I learned my lesson, count my blessings
Look to the rising sun
Yeah, I learned my lesson, count my blessings
Look to the rising sun
Yeah, if I learned one lesson, count your blessings
Look to the rising sun, yeah, run, run, run"
52qTK7CEx1Vso4Evkx6ZCM,In The Dark,"['Purple Disco Machine', 'Sophie and the Giants']",52,1/28/2022,0.691,0.763,6,-5.628,0,0.0405,3.67E-05,0.0783,0.771,115.936,185844,4,"I got lost in the wilderness
I thought I was surely falling apart
The pain you caused cut so deep
Truly was a work of art
I don't care what they say, I'm gonna do it anyway
(Oh-oh, oh-oh)
It's the only thing I see, always staring back at me
(Oh-oh)
I've been left in the dark, standing cold in the night
Memories of your taste, I've been holding on tight
Falling apart and I'm living a lie
All of this time, I've been loving a liar
Pulled me in with your words so sweet
Every time I ignore the sign
Redemption's mine on the day I leave
Falling for you was my only crime
I don't care what they say, I'm gonna do it anyway
(Oh-oh, oh-oh)
It's the only thing I see, always staring back at me
(Oh-oh)
I've been left in the dark, standing cold in the night
Memories of your taste, I've been holding on tight
Falling apart and I'm living a lie
All of this time, I've been loving a liar
Ooh
Am I going under?
Ooh
Should my heart surrender?
Ooh
Am I going under?
Ooh
Should my heart surrender?
Ooh
Am I going under?
Ooh
I've been left in the dark, standing cold in the night
Memories of your taste, I've been holding on tight
Falling apart and I'm living a lie
All of this time, I've been loving a liar
Ooh
Am I going under?
Ooh
Should my heart surrender?
Ooh
Am I going under?
Ooh
Should my heart surrender?"
1jLsirPDkUS2g4gnkYua58,Ignite,"['Alan Walker', 'Julie Bergan', 'K-391', 'SEUNGRI']",64,05/11/2018,0.681,0.864,8,-4.3,0,0.0208,3.98E-06,0.192,0.479,90.008,210288,4,"Fireflies, a million little pieces
Feeds the dying light, and brings me back to life
In your eyes, I see something to believe in
Your hands are like a flame, your palms' the sweetest pain
Let the darkness lead us into the light
Let our dreams get lost, feel the temperature rise
Baby, tell me one more beautiful lie
One touch and I ignite
Like a starship speeding into the night
You and I get lost in the infinite lights
Baby, tell me one more beautiful lie
One touch and I ignite
One touch and I ignite
One touch and I ignite
So alive, your touch is like the daylight
Burning on my skin, it turns me on again
You and I, survivors of the same kind
But we're the only ones dancing on the sun
Let the darkness lead us into the light
Let our dreams get lost, feel the temperature rise
Baby, tell me one more beautiful lie
One touch and I ignite
Like a starship speeding into the night
You and I get lost in the infinite lights
Baby, tell me one more beautiful lie
One touch and I ignite
One touch and I ignite
One touch and I ignite
Diamonds are forever, but all we need is just tonight
We're monumental tremors that can freeze the speed of life
Just like particles that's falling from heaven all over the stars
Hear you calling for me, hear you calling me home from afar
Let the darkness lead us into the light
Let our dreams get lost, feel the temperature rise
Baby, tell me one more beautiful lie
One touch and I ignite
I feel the heat as we collide
Like a fever that feels so right
So baby, tell me one more beautiful lie
One touch and I ignite
One touch and I ignite
One touch and I ignite
One touch and I ignite
One touch and I ignite
One touch and I ignite"
4J4zx8xGJpuGndrVc06KaT,Diamond Heart,"['Alan Walker', 'Sophia Somajo']",52,9/28/2018,0.499,0.638,0,-6.145,1,0.129,0,0.631,0.253,89.98,239835,4,"Hello, sweet grief
I know you'll be the death of me
Feel like the morning after ecstasy
I am drowning in an endless sea
Hello, old friend
Here's the misery that knows no end
So I'm doing everything I can
To make sure I never love again
I wish that I did not know
Where all broken lovers go
I wish that my heart was made of stone
Yeah, if I was bulletproof
I'd love you black and blue
If I was solid like a jewel
If I had a diamond heart, oh-oh
I'd give you all my love, if I was unbreakable
If I had a diamond heart, oh-oh
You could shoot me with a gun of gold, if I was unbreakable
I'd walk straight through the bullet
Bendin' like a tulip, blue-eyed and foolish
Never mind the bruises
Into the fire, breakin' through the wires
Give you all I've got (if I had a diamond heart)
I'd walk straight through the dagger
Never break the pattern
Diamonds don't shatter, beautiful and battered
Into the poison, cry you an ocean
Give you all I've got
Goodbye, so long
I don't know if this is right or wrong
Am I giving up where I belong?
'Cause every station's playing our song
Goodbye, my love
You are everything my dreams made up
You'll be Prince and I'm the crying dove
If I only were unbreakable
I wish that I did not know (ooh)
Where all broken lovers go (ooh)
I wish that my heart was made of stone (I wish that my heart was made of stone)
Yeah, if I was bulletproof (bulletproof)
I'd love you black and blue
If I was solid like a jewel
If I had a diamond heart, oh-oh
I'd give you all my love, if I was unbreakable
If I had a diamond heart, oh-oh
You could shoot me with a gun of gold, if I was unbreakable
I'd walk straight through the bullet
Bendin' like a tulip, blue-eyed and foolish
Never mind the bruises
Into the fire, breakin' through the wires
Give you all I've got (if I had a diamond heart)
I'd walk straight through the dagger
Never break the pattern
Diamonds don't shatter, beautiful and battered
Into the poison, cry you an ocean
Give you all I've got
Oh, la-la-la-la-la
La-la-la-la-la-la
La-la-la-la-la-la, la-la-la-la-la-la
This is the story (la-la-la-la-la-la, la-la-la-la-la-la)
I'd give you all my love (I'd give you)
If I was unbreakable (the story, la-la-la-la-la-la, la-la-la-la-la-la)
You could shoot me with a gun of gold (shoot)
If I was unbreakable
I'd walk straight through the bullet
Bendin' like a tulip, blue-eyed and foolish
Never mind the bruises
Into the fire, breakin' through the wires
Give you all I've got (if I had a diamond heart)
I'd walk straight through the dagger
Never break the pattern
Diamonds don't shatter, beautiful and battered
Into the poison, cry you an ocean
Give you all I've got"
1ME3PNQYZbMGN73NN2Vhlh,In Your Eyes (feat. Alida),"['Robin Schulz', 'Alida']",56,2/26/2021,0.57,0.672,8,-5.888,0,0.172,1.04E-06,0.0768,0.461,120.018,208222,4,"Hearing whispers in the night
Voices filling up your mind
You're like a ghost of you
You've been drowning in the rain
Slowly saving up the pain
So deep inside of you
See the colours of the sky
Slowly turn from black and white
A rising hope, bright as gold
And now there's nothing left to lose
So we're breaking all the rules
And they don't know what we know
'Cause I can hear the thunder from afar
A lightning in the dark
I can feel the fire come alive
So calm before the storm
So dark before the dawn
Oh, I can see the fire in your eyes
In your eyes
Oh, I can see the fire in your eyes
In your eyes
Oh, I can see the fire in your eyes
Oh, I can see the fire in your eyes
Now you'll never be the same
Once you've felt that burning flame
You're chasing stars alive
What was broken's left behind
Watch it crumble in the light
Nothing can stop you now
See the colours of the sky
Slowly turn from black and white
A rising hope, bright as gold
And now there's nothing left to lose
So we're breaking all the rules
And they don't know what we know
'Cause I can hear the thunder from afar
A lightning in the dark
I can feel the fire come alive
So calm before the storm
So dark before the dawn
Oh, I can see the fire in your eyes
In your eyes
Oh, I can see the fire in your eyes
In your eyes
Oh, I can see the fire in your eyes
Oh, I can see the fire in your eyes
Oh, I can see the fire in your eyes
In your eyes
Oh, I can see the fire in your eyes
In your eyes
Oh, I can see the fire in your eyes"
3P3i2ratUjex3HJEF8aAVi,Hurricane,"['Ofenbach', 'Ella Henderson']",58,09/02/2022,0.56,0.851,2,-2.851,0,0.225,2.90E-06,0.177,0.461,125.947,147140,4,"Mm, hmm
I want you to hold on, I want you to stay
A million words I don't know how to say
I'm lookin' for shelter in my house of cards
Oh, I'm lettin' down my guard
I'm countin' one, two, three, four, five
Hope we gonna be alright
Don't know where our feelings hide
Someone, please just shine a light
You're spinning through my mind like a hurricane
Calling out your name in the heavy rain
Blowing through my mind like the hurricane
I'm losin' my faith in a heavy rain
Blowing through my mind like the hurricane
Won't beg you to call back 'cause there's no rewind
I'm askin' myself, will our stars re-align
You said I should move on and keep out the ghosts
Get out of this danger zone
I'm counting one, two, three, four, five
Hope we gonna be alright (be alright, be alright)
Don't know where our feelings hide
Someone, please just shine a light
You're spinning through my mind like a hurricane
Calling out your name in the heavy rain
Blowing through my mind like the hurricane
I'm losin' my faith in the heavy rain
You're blowing through my mind like the hurricane
Blowing through my mind like the hurricane
Ooh, ooh, oh
Blowing through my mind like the hurricane
Blowing through my mind like the hurricane"
4OROzZUy6gOWN4UGQVaZMF,The Trooper - 2015 Remaster,['Iron Maiden'],67,1983,0.285,0.908,4,-4.601,0,0.0318,0.00909,0.311,0.669,159.756,252733,4,"You'll take my life, but I'll take yours too
You'll fire your musket, but I'll run you through
So when you're waiting for the next attack
You'd better stand, there's no turning back
The bugle sounds, the charge begins
But on this battlefield, no one wins
The smell of acrid smoke and horses' breath
As I plunge on into certain death
The horse, he sweats with fear, we break to run
The mighty roar of the Russian guns
And as we race towards the human wall
The screams of pain as my comrades fall
We hurdle bodies that lay on the ground
And the Russians fire another round
We get so near, yet so far away
We won't live to fight another day
We get so close, near enough to fight
When a Russian gets me in his sights
He pulls the trigger and I feel the blow
A burst of rounds take my horse below
And as I lay there gazing at the sky
My body's numb and my throat is dry
And as I lay forgotten and alone
Without a tear, I draw my parting groan"
